"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:1BrgjqSg9du0lj3TUMLluL","To Hell and Back","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:5TdhTTvwtD0ekZBYve97r7","Heroes","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2014-05-16","https://i.scdn.co/image/ab67616d0000b273735eecca68d3bb03e2e35a75","1","5","206546","https://p.scdn.co/mp3-preview/bd087399b35889545ebe37854159a876d2958c61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","SE2EG1400105","","2024-05-28T04:53:27Z"
"spotify:track:775BVEPx91IuIuR6gxPonE","Gangsta's Paradise","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:4x0GwhSBKyEXBr6ZpZsOgG","Punk Goes 90's, Vol. 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2014-01-01","https://i.scdn.co/image/ab67616d0000b273d39ce38904e5a65f412a8ecd","1","11","234933","https://p.scdn.co/mp3-preview/49e8603345b69a3fdefec15365604afd83c410c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","US5261419111","","2024-05-26T10:51:00Z"
"spotify:track:5XUuldRjPXcP5QxyEN4IXT","Voices In My Head","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:7r9WVGq5YRQ4eeYUYzmk8b","Voices In My Head","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","2022-05-31","https://i.scdn.co/image/ab67616d0000b273338a7a86b31e1f3866fa91a8","1","1","191414","https://p.scdn.co/mp3-preview/8fb633f57041ccc16a74528c89fc7f0dcc268d00?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USEP42231001","","2024-05-24T12:15:30Z"
"spotify:track:1mB7dCUM7sPyNab6R43nlj","The Drug In Me Is You","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:1KwwS07TEbKS8r1rU4UUe4","The Drug In Me Is You","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","2011-07-26","https://i.scdn.co/image/ab67616d0000b2732a4546ed22694f4297f6bdb9","1","3","218786","https://p.scdn.co/mp3-preview/0461a4923b74fdcfc42ed4fa36195ed09aac668a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USEP41118003","","2024-05-24T12:15:10Z"
"spotify:track:4GssB27iJeqmfGxS94Tfij","Popular Monster","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:4gxFqhVYU4wp1XDH1KiIo4","Popular Monster","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","2019-11-20","https://i.scdn.co/image/ab67616d0000b2735f4c9262d32be3019e1dda3e","1","1","220537","https://p.scdn.co/mp3-preview/266c356bcd82738fe7aba2edbeca3ad5e7787727?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USEP41915005","","2024-05-24T12:10:15Z"
"spotify:track:4CiVz4bw7X1zjCaJ5ZwxUS","Watch The World Burn","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:5SjHojBg6zfZHMqWYjFzFE","Watch The World Burn","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","2023-01-31","https://i.scdn.co/image/ab67616d0000b273589d284fd2bc297a71a7e660","1","1","203948","https://p.scdn.co/mp3-preview/ba93462ec989edfa0b96c4a05c9d08550349dc5b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USEP42231004","","2024-05-22T10:54:43Z"
"spotify:track:5DowgjLju7riW4EXaZfdTZ","It Ain't The Meat, It's The Motion","spotify:artist:2KL7KDeEPo4rOiM94NaWrq","The Swallows","spotify:album:4AmBFaXqeJYiS3bMKbVnRX","Dearest","spotify:artist:2KL7KDeEPo4rOiM94NaWrq","The Swallows","1975","https://i.scdn.co/image/ab67616d0000b27326627ecff17a8ea666aba5e7","1","7","156653","https://p.scdn.co/mp3-preview/25c8c75e3c22adabdfb1c143e839e2d7c7b3dd5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USACU0504118","","2024-05-14T04:49:46Z"
"spotify:track:7u9eQXm4pzbvNLRyDegMOl","Civilization (Bongo, Bongo, Bongo) - Single Version","spotify:artist:4r6DXcqtllstKwEx3ndKMj, spotify:artist:2NCGI6dLTxLdI9XHdv7QfM, spotify:artist:5wHn4S5C2d5fqXIPnJWe42","Danny Kaye, The Andrews Sisters, Vic Schoen & His Orchestra","spotify:album:3dalhATT8JXqCV6hkSmzt0","The Very Best Of Danny Kaye","spotify:artist:4r6DXcqtllstKwEx3ndKMj","Danny Kaye","1987-01-01","https://i.scdn.co/image/ab67616d0000b2735663b0bd97aa3b87cd1f669d","1","4","182040","https://p.scdn.co/mp3-preview/70caafda560fb807360f28b282a6dec8fa25c76e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USMC14704508","","2024-05-13T11:31:47Z"
"spotify:track:2Ulpd9UbFfHugslAAJepG8","Randy Dandy Oh","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:4qLXjZxA7GUcgU8gaS2FP3, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:4IF11U0nzFhAaLDGZH3vSx","Jonathan Young, Annapantsu, Caleb Hyles, Colm R. McGuinness, RichaadEB","spotify:album:7LoQpTi1lx4uH4CDS6HgqC","Sea Shanty Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU","Jonathan Young, Colm R. McGuinness, Caleb Hyles","2024-05-08","https://i.scdn.co/image/ab67616d0000b27327121daa8136d00aa6402726","1","7","199691","https://p.scdn.co/mp3-preview/2b15e1ce8af5c6fbcbfbcaaa4424ac0ca6987363?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","QZPJ32154515","","2024-05-11T11:49:50Z"
"spotify:track:6SLi5uLhGtspZ5ZDJRBwZD","Wellerman","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:4qLXjZxA7GUcgU8gaS2FP3, spotify:artist:4IF11U0nzFhAaLDGZH3vSx","Jonathan Young, Caleb Hyles, Colm R. McGuinness, Annapantsu, RichaadEB","spotify:album:7LoQpTi1lx4uH4CDS6HgqC","Sea Shanty Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU","Jonathan Young, Colm R. McGuinness, Caleb Hyles","2024-05-08","https://i.scdn.co/image/ab67616d0000b27327121daa8136d00aa6402726","1","1","171381","https://p.scdn.co/mp3-preview/0fc9f19ac8d4f2e776fc807fe5d9567d4a37cd7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","QZPEW2425873","","2024-05-11T11:49:46Z"
"spotify:track:0Kjm0h5RBH4CuHSI20kwDz","Drunken Sailor","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:4qLXjZxA7GUcgU8gaS2FP3, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:4IF11U0nzFhAaLDGZH3vSx","Jonathan Young, Annapantsu, Caleb Hyles, Colm R. McGuinness, RichaadEB","spotify:album:7LoQpTi1lx4uH4CDS6HgqC","Sea Shanty Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:2hwZ6O8nd7zKSUqRhYPo5U, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU","Jonathan Young, Colm R. McGuinness, Caleb Hyles","2024-05-08","https://i.scdn.co/image/ab67616d0000b27327121daa8136d00aa6402726","1","13","175821","https://p.scdn.co/mp3-preview/171cdcb8c1edd7cb5e5f5b2ede27e4033e30dc24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZPJ32163559","","2024-05-11T11:49:40Z"
"spotify:track:2zYzyRzz6pRmhPzyfMEC8s","Highway to Hell","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:10v912xgTZbjAtYfyKWJCS","Highway to Hell","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1979-07-27","https://i.scdn.co/image/ab67616d0000b27343058ea096fa35ac33c43587","1","1","208110","https://p.scdn.co/mp3-preview/1677f9ed9090db5a4962a95d2dccdf8fdb79a1ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","AUAP07900028","","2024-05-10T05:44:31Z"
"spotify:track:3gRARrZHQPKOB8xA3dYP66","Metal Medley - Live at the Sabaton Cruise, Dec. 2010","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:4p79MxKz7jd6lQ1xDwD8wH","World War Live - Battle of the Baltic Sea","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2011-08-19","https://i.scdn.co/image/ab67616d0000b2737369afa184b3ea6cf9cd8802","1","14","309560","https://p.scdn.co/mp3-preview/6e821da483eef57375d9413c2dfa2634f5084212?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","SE2EG1100114","","2024-05-09T05:42:41Z"
"spotify:track:0czfM0RYKuIc5KIeSNzCSQ","Metal Crüe","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:2LSxUo4qDZVxSsQvK0MUm4","Attero Dominatus (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b2733844e6bc7a8927a93aa4a10e","1","9","222506","https://p.scdn.co/mp3-preview/c7fa99e364cb4537198c67fafa94018dbc1a1b15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","SE2EG1000209","","2024-05-09T05:42:11Z"
"spotify:track:3dPQuX8Gs42Y7b454ybpMR","Seven Nation Army","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:6D9urpsOWWKtYvF6PaorGE","Elephant","spotify:artist:4F84IBURUo98rz4r61KF70, spotify:artist:4FZ3j1oH43e7cukCALsCwf","The White Stripes, Jack White","2003-04-01","https://i.scdn.co/image/ab67616d0000b2737028981d09d2e5833c9c78ad","1","1","232106","https://p.scdn.co/mp3-preview/0f93c89eb8e96e2aacccee68dd7c966cd3b4b6d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USVT10300001","","2024-05-07T10:26:20Z"
"spotify:track:7snQQk1zcKl8gZ92AnueZW","Sweet Child O' Mine","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:28yHV3Gdg30AiB8h8em1eW","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5","1","9","356066","https://p.scdn.co/mp3-preview/a941cdd2c0c74206aaa6d7e459e4fdf1d738deaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USGF18714809","","2024-05-07T04:55:30Z"
"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1978-11-10","https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6","1","12","209413","https://p.scdn.co/mp3-preview/857030fc088d0d4f72f7795b260bb052d20f7146?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBUM71029610","","2024-05-06T05:40:11Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California - 2013 Remaster","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","spotify:album:2widuo17g5CEC66IbzveRu","Hotel California (2013 Remaster)","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","1976-12-08","https://i.scdn.co/image/ab67616d0000b2734637341b9f507521afa9a778","1","1","391376","https://p.scdn.co/mp3-preview/6fedc11d0f55bef176cc1c5725ac1c57f9a2534a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USEE11300353","","2024-05-06T05:10:43Z"
"spotify:track:3x4378ztiLvFmm2nuzEI0C","The Cruel Angel's Thesis (Director's Edit Version)","spotify:artist:7E5MrVWMFeqB4lK3xCEL6B","高橋　洋子","spotify:album:4vwgTxjKwiSWfEoGOqhiWa","NEON GENESIS EVANGELION (Original Series Soundtrack)","spotify:artist:5k3NfhEeZHpouIGDpjKOPo","Shiro SAGISU","2019-06-21","https://i.scdn.co/image/ab67616d0000b273564b9a0c99103bf3c5e054f7","1","1","245093","https://p.scdn.co/mp3-preview/645206a31a6cafc87ff3dccb069a82b615851fc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","JPKI09522450","","2024-05-06T04:58:14Z"
"spotify:track:0COqiPhxzoWICwFCS4eZcp","Bring Me To Life","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","spotify:album:02w1xMzzdF2OJxTeh1basm","Fallen","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","2003-03-04","https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432","1","2","235893","https://p.scdn.co/mp3-preview/d318a788a3a6a1ecb8cd0f1c924cef18832ff8d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","USWU30200093","","2024-05-06T04:58:05Z"
"spotify:track:50laUw3RBpsYCJpCFRNZin","Metal Machine","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0XUH04WpLqnB0Q7Hep3aR0","Primo Victoria (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b2733614e26f0db450a2ed55a4ca","1","9","262680","https://p.scdn.co/mp3-preview/2ac36674830415977c035fd8b4975ec1eca22ab6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","SE2EG1000109","","2024-05-06T04:56:04Z"
"spotify:track:60Ylk6grjBuP7j0McQeGAm","Los! Los! Los! (Saga of Tanya the Evil)","spotify:artist:4OyfJQbeMadW8upNULEBoK","Selphius","spotify:album:3bvf974eIl5rLmxhQYClKK","Los! Los! Los! (Saga of Tanya the Evil)","spotify:artist:4OyfJQbeMadW8upNULEBoK, spotify:artist:2DWeXyBXOp31B6JTlmAPdr","Selphius, Seruji","2019-04-20","https://i.scdn.co/image/ab67616d0000b2736d4858850377caa5bca40643","1","1","217360","https://p.scdn.co/mp3-preview/b162b1f918f1090ae57f98e244a2efe2d4f546f4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","QZES61991259","","2024-04-23T04:43:02Z"
"spotify:track:7sVOXV0aWjuTYtCbZdxPQn","Doom Crossing: Eternal Horizons","spotify:artist:7x7YgBS9WW3rfvfagAlohI, spotify:artist:7abYLz64sBgHaMYPJmOq7T","The Chalkeaters, Natalia Natchan","spotify:album:2yD2cKgM5RhdGuSO5peBnJ","Doom Crossing: Eternal Horizons","spotify:artist:7x7YgBS9WW3rfvfagAlohI","The Chalkeaters","2020-04-10","https://i.scdn.co/image/ab67616d0000b273c13cb2dfa7a63dff46e0a495","1","1","153000","https://p.scdn.co/mp3-preview/bc9014b7b9a628823e784f99d7b352af421a47bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","QZDA82008387","","2024-04-22T13:52:32Z"
"spotify:track:5XLXrm5JVMdOus1fWmTOFw","Beneath the Mask","spotify:artist:5qEtLvXzYdv0G7c7rR6irX","Lyn","spotify:album:4pJT0WKggr4xk149X8A6KC","PERSONA5 ORIGINAL SOUNDTRACK","spotify:artist:4hFBhdNVZZuVk5FYThUwaN","アトラスサウンドチーム","2017-01-17","https://i.scdn.co/image/ab67616d0000b2732a061f8cc383443cbb46adf6","1","29","277880","https://p.scdn.co/mp3-preview/7c8a601ee44879b74ae788681f21acea29b724e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","JPK651601422","","2024-04-21T09:57:19Z"
"spotify:track:7aVUykGDZCRyLRKCQrtrbx","Barbie & Ken","spotify:artist:6WandyxeDxlcOTwxtnTKP4, spotify:artist:06bDwgCHeMAwhgI8il4Y5k","Scene Queen, Set It Off","spotify:album:4mljsOFQj7XRh77BAVF1aq","Barbie & Ken","spotify:artist:6WandyxeDxlcOTwxtnTKP4, spotify:artist:06bDwgCHeMAwhgI8il4Y5k","Scene Queen, Set It Off","2022-08-25","https://i.scdn.co/image/ab67616d0000b273bddcb9f7c339f9e5ebff542b","1","1","135000","https://p.scdn.co/mp3-preview/a9f87a662b557f83c3af2486e1fa5a5c3df31feb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USHR22215303","","2024-04-19T05:55:31Z"
"spotify:track:3BqzUoMXksxJZ0dqtPMiWo","Popular Monster","spotify:artist:1S4xN9nvW5vlFoRBisdxUL, spotify:artist:6nT7RjBCuuggrafnb43vUX","Halocene, Lauren Babic","spotify:album:73OBNhPJKktJ2cQFh0x1VC","Popular Monster","spotify:artist:1S4xN9nvW5vlFoRBisdxUL, spotify:artist:6nT7RjBCuuggrafnb43vUX","Halocene, Lauren Babic","2021-03-19","https://i.scdn.co/image/ab67616d0000b27351ae2ff2a1a5b861c707033f","1","1","230181","https://p.scdn.co/mp3-preview/e0ca9f6d48cb1546dcc0ece72274dde465405eec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","QZDA72161914","","2024-04-19T05:40:42Z"
"spotify:track:19Rr3ODfVAbleAlXhnNG3Z","Poison","spotify:artist:5Dccem9dkRqim9eKHXkSd3","BUNNY","spotify:album:5U8IQqKfTpAAdVtTgwpNTr","Poison","spotify:artist:5Dccem9dkRqim9eKHXkSd3","BUNNY","2024-02-28","https://i.scdn.co/image/ab67616d0000b273b9e630555e17a9d711fad07a","1","1","172653","https://p.scdn.co/mp3-preview/c66403ae4c8b7d85ce259b9862f1637fd50da97b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCJPZ2408767","","2024-04-19T05:05:28Z"
"spotify:track:1xsYj84j7hUDDnTTerGWlH","Dream On","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:1RDVdxPUaqC4o7Rkm8LoOE","Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1973-01-05","https://i.scdn.co/image/ab67616d0000b273bbf0146981704a073405b6c2","1","3","267596","https://p.scdn.co/mp3-preview/b56a69c9cddc7358e940daa656a8dd5874e5f58f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USSM10011897","","2024-04-19T04:46:11Z"
"spotify:track:1jDJFeK9x3OZboIAHsY9k2","I'm Still Standing","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","spotify:album:0OmYuz9hwn1XoqmDaU0yJ7","Too Low For Zero","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","1983-05-30","https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89","1","2","183440","https://p.scdn.co/mp3-preview/e7eba4bb4727485ae61cbdf0465de20d904d2fc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GBALX8300190","","2024-04-19T04:45:48Z"
"spotify:track:4ztD6OVXWWFlbgISgU9T67","ONE LAST FINAL FLASH","spotify:artist:3JqrLbg1Dg9wU26Tjh4MrZ, spotify:artist:1ERMVtFfIrH3fJ6dUfWcNO, spotify:artist:32KGxSPEU2uTj9xt0TFaBc","SON BROKU, 52Blu, IOF","spotify:album:2bUxBlrAmc9hF5w77JctMt","ONE LAST FINAL FLASH","spotify:artist:3JqrLbg1Dg9wU26Tjh4MrZ, spotify:artist:1ERMVtFfIrH3fJ6dUfWcNO, spotify:artist:32KGxSPEU2uTj9xt0TFaBc","SON BROKU, 52Blu, IOF","2023-12-08","https://i.scdn.co/image/ab67616d0000b273f7b3e624ba96d6fbf1a3eda9","1","1","186812","https://p.scdn.co/mp3-preview/c3887b705117c479aad7fd4f720553180e6c9d22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","SE62M2300423","","2024-04-18T12:21:54Z"
"spotify:track:5BgztqoQ6NHOhNg5yq8SUQ","I Really Want to Stay at Your House","spotify:artist:2bdcBjvuI9worc472GbeU0, spotify:artist:66hgLpG8bQtmvrljOgZAoL","Samuel Kim, Lorien","spotify:album:7pH8F7IVHTp2ZYKG0xN1CE","I Really Want to Stay at Your House","spotify:artist:2bdcBjvuI9worc472GbeU0, spotify:artist:66hgLpG8bQtmvrljOgZAoL","Samuel Kim, Lorien","2022-10-20","https://i.scdn.co/image/ab67616d0000b273760dca9422caf3556e9f69e6","1","1","246711","https://p.scdn.co/mp3-preview/aac8455910b012e42d6657a22d1d8acb068d3131?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","QZAKB2202887","","2024-04-18T04:54:49Z"
"spotify:track:1qpGMJi0ippCaMUOs7cz2q","Let You Down","spotify:artist:6EB8VE9f7Ut6NOgviN6gDW","Dawid Podsiadło","spotify:album:5lFDNl6WwhLIIl15kyWGxw","Let You Down","spotify:artist:6EB8VE9f7Ut6NOgviN6gDW","Dawid Podsiadło","2022-09-12","https://i.scdn.co/image/ab67616d0000b2734cbc82ffc53e6d7707c2bd7b","1","1","227046","https://p.scdn.co/mp3-preview/f9f148db4e335437c9e64246af7ba1a8d5943720?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","PLL892200029","","2024-04-18T04:54:23Z"
"spotify:track:4zvXVO0SrMYIMHVGdOm0DA","82nd All the Way","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","3","211160","https://p.scdn.co/mp3-preview/785a1bca525f445f7e6ba9fe501749c79414e5a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SE2EG1900103","","2024-04-18T04:50:17Z"
"spotify:track:0bUgTRe5st6TMbRCEjKezX","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:14OgR04PHXULz1svvsol8L","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2016-08-19","https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa","1","7","235840","https://p.scdn.co/mp3-preview/b07790e730a7c749036fa930a93e2b8813f592f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","DED831600523","","2024-04-18T04:50:01Z"
"spotify:track:5sPKAEb7afrIMtdqEnI6H6","Young Girl A","spotify:artist:4qfQTMwNNuBKJ4rF9Lo4bD","Siinamota","spotify:album:0JzdeLGqbDXPBlDbV4Y0c3","Alive","spotify:artist:4qfQTMwNNuBKJ4rF9Lo4bD","Siinamota","2015-03-04","https://i.scdn.co/image/ab67616d0000b273a89cda77ec382a3e365cb3f5","1","9","221500","https://p.scdn.co/mp3-preview/d2f20451b7424c23bc5c05fe4222f384018bb945?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","JPJ931400241","","2024-04-18T04:40:06Z"
"spotify:track:06tsfXXopcNYHjZ4J44Me6","Diggy Diggy Hole - Dance Remix","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","spotify:album:4EBk6oT19ZYZJToqE9YEJB","Diggy Diggy Hole (Dance Remix)","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","2020-09-22","https://i.scdn.co/image/ab67616d0000b27349c91f4b2151e09d07d38180","1","1","168500","https://p.scdn.co/mp3-preview/3683a5374e904cd52ebfce37ae47f827dc02cbc5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","ATN262000801","","2024-04-18T04:39:27Z"
"spotify:track:2K2NeVnP853rkR5ese8ZLP","The Attack of the Dead Men","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","4","235720","https://p.scdn.co/mp3-preview/ee7d43f6c529696d1cf217353d6a008413fae2eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","SE2EG1900104","","2024-04-17T05:54:20Z"
"spotify:track:5GiBUJsWN6jrCPEbHRuG9T","Sparta","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:14OgR04PHXULz1svvsol8L","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2016-08-19","https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa","1","1","264203","https://p.scdn.co/mp3-preview/40181123cc4a1e5229e2bef2aeecf3c28bd14b2b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DED831600517","","2024-04-17T05:50:30Z"
"spotify:track:4fmr8c3rh0dUKjw14UGfaH","Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","7","268266","https://p.scdn.co/mp3-preview/584fa96e0b1ad744ad983a3a9c22b409727befd1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SE2EG1900107","","2024-04-17T05:32:17Z"
"spotify:track:5SjhgsZnYxlW196A4mhyY9","Taste of Death","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","1","177000","https://p.scdn.co/mp3-preview/90c304233754cd3ffa6dbd5f819a608a42d4cc9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPPO02204459","","2024-04-17T05:09:25Z"
"spotify:track:6ADAhVnCCdv06G30KbLO1C","Make ’Em Afraid","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:3Hcq6j9EUIBngvAOxEDeDj","SHINIGAMI NOTE","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-07-19","https://i.scdn.co/image/ab67616d0000b273a585bb9d401a44a0a21a5e30","1","4","209053","https://p.scdn.co/mp3-preview/eb3d0a3626b809df2f5a6cd6c6ce3f00e2be9760?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPPO02202106","","2024-04-17T04:59:57Z"
